id_centro_vacunacion,id_ubigeo,nombre,latitud,longitud,entidad_administra,id_eess
121800,1243,SOLUCIONES MEDICAS DEL NORTE SAC.,-6.7738632,-79.8483142,,21800
121801,1243,MAYLI MAGDALENA MENDOZA CHUNG,-6.7758112,-79.8374285,,21801
121802,1567,SEMID PERÚ EIRL,0,0,,21802
121803,1243,CENTRO MEDICO LA REVA SOCIEDAD ANONIMA CERRADA,0,0,,21803
121804,335,NOVA VIDA S.A.C.,0,0,,21804
121805,1313,EBERT EDEMIR PACPAC ROMAN,0,0,,21805
121806,1323,CENTRO PSICOLOGICO TERAPEUTICO HOLISTICO SOL NAAKAL E.I.R.L.,0,0,,21806
121807,1453,CENTRO ODONTOLOGICO DELGADO NORIEGA S.R.L.,0,0,,21807
121808,1296,R Y JF EIRL,-12.0838876,-77.0358194,,21808
121809,697,RAY MEDIC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - RAY MEDIC S.R.L.,0,0,,21809
121810,1323,ANTONY ELVIS AYALA SALAZAR,0,0,,21810
121811,1293,TRAUMACENTER S.R.L.,0,0,,21811
121812,1315,LABORATORIO CLINICO LIMALAB E.I.R.L.,0,0,,21812
121813,1295,LA ESPERANZA DEL PERU S A,0,0,,21813
121814,1314,DENTISTICA PERU S.A.C.,0,0,,21814
121815,1290,OMAR FELIX JOSE HUERTA BRAVO,0,0,,21815
121816,1323,KETTY GUIULIANA SALVATIERRA MENDOZA,0,0,,21816
121817,1302,WELINK PSICOLOGOS S.A.C.,0,0,,21817
121818,356,PUESTO DE SALUD HORACIO ZEBALLOS GÁMEZ,-16.4569563,-71.5197017,,21818
121819,1297,JUAN SEIKO QUISPE HIGA,0,0,,21819
121820,1296,VANESSA PATRICIA NAVARRETE GALLARDO,0,0,,21820
121821,1313,CORI ODONTOLOGIA E.I.R.L.,0,0,,21821
121822,1293,G & K DENTAL GROUP S.A.C,0,0,,21822
121823,1313,SONRISAS & SALUD E.I.R.L. - S & S E.I.R.L.,0,0,,21823
121824,1282,ANALIA AQUIJE ECHAGAYA,0,0,,21824
121825,1305,CONSULTORIO DENTAL HIDALGO,-11.89053468,-77.06671671,,21825
121826,1290,FERPAU S.A.C.,0,0,,21826
121827,1299,REYNA DEL MILAGRO ORDERIQUE OCAÑA,0,0,,21827
121828,1453,Rb DENT,0,0,,21828
121829,1302,INSTITUTO MAXILOFACIAL Y BIOESTETICA S.A.C. -IMBI,0,0,,21829
121830,1302,GERARDO FELICIANO LAVERIANO ALFARO,0,0,,21830
121831,693,Cinque Sensi,-12.0690475,-77.10934437,,21831
121832,1411,Centro de Medicina Física y Rehabilitación Vida Nueva E.I.R.L,-11.0940627,-77.5853353,,21832
121833,1297,JHANYRA ANA MARTINEZ ESPINOZA,0,0,,21833
121834,1323,POLICLINICO VILLA MARIA,0,0,,21834
121835,1453,CENTRO DE ENSEÃ¿ANZA ODONTOLOGICA ESPECIALIZADA GENIUS SOCIEDAD ANONIMA CERRADA -,0,0,,21835
121836,1313,RUT DOROTY VILLALOBOS SALAZAR,0,0,,21836
121837,335,ORTIZ Y POSTIGO LABORATORIO DE PATOLOGIA SAC,0,0,,21837
121838,1316,GALENO TOTAL E.I.R.L.,0,0,,21838
121839,1322,PERFECT TEETH S.R.L.,0,0,,21839
121840,1297,FAMIDENTAL,-11.99334454,-77.07223467,,21840
121841,1305,EUGENIO SALGUERO RODRIGUEZ,0,0,,21841
121842,1320,ES SU DENTIST,-12.16981167,-76.99183813,,21842
121843,1296,OFTALMO VILLA S.A.C.,0,0,,21843
121844,1314,INSTITUTO PERUANO DEL DEPORTE,0,0,,21844
121845,1297,EMERGENCIA MEDIC S.A.C.,0,0,,21845
121846,1296,INSTITUTO LATINOAMERICANO DE ALERGIA ASMA E INMUNOLOGIA SOCIEDAD ANONIMA CERRADA,0,0,,21846
121847,1323,ORLANDO CIRO CASTILLO HUERTA,0,0,,21847
121848,1320,MONICA YSABEL SOLIS NAVARRETE,0,0,,21848
121849,1290,EDTHEL CECILIA ODAR VASQUEZ,0,0,,21849
121850,636,"""CENTRO TRAUMATOLOGICO TRAUMAMEDIC E.I.R.L.""",0,0,,21850
121851,1611,CENTRO ODONTOLOGICO MICKY DENT,0,0,,21851
121852,1402,MEDVIDA SALUD E.I.R.L.,0,0,,21852
121853,1620,"""ASTEC LAB"" CENTRO MEDICO Y SALUD OCUPACIONAL",0,0,,21853
121854,1036,CENTRO ODONTOLOGICO CLÍNICA DENTAL SAN ANTONIO,0,0,,21854
121855,1567,Centro Odontológico R y A,0,0,,21855
121856,700,SISTEMA METROPOLITANO DE LA SOLIDARIDAD,0,0,,21856
121857,1566,CONSULTORIOS MEDICOS SAN LIZBETH IERL,-5.1782884,-80.6548882,,21857
121858,1566,"""IDENTIKA"" CENTRO ODONTOLOGICO",0,0,,21858
121859,1566,PIURADENTAL  E.I.R.L.,0,0,,21859
121860,1062,YANABAMBA,0,0,,21860
121861,704,SEÑOR DE EXALTACION DE LA SANTA CRUZ,-13.52359723,-71.96185947,,21861
121862,1566,CENTRO MEDICO ESPECIALIZADO MANOS DE ANGEL SAC,0,0,,21862
121863,1045,MEDICENTRO ARCÁNGEL - HUANCAYO 6,0,0,,21863
121864,1566,CENTRO DE CIRUGIA AMBULATORIA SEMINARIO,0,0,,21864
121865,1566,MEDISALUD EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA-MEDISALUD EIRL,0,0,,21865
121866,701,DR. CARLOS VALENCIA,0,0,,21866
121867,762,S.O.S. CUSCO- KITENI,-12.64763188,-73.04616911,,21867
121868,1611,CENTRO DE EVALUACION MEDCA CAPACITACION Y CERTIFICACION SEÑOR CAUTIVO DE  AYABACA,-4.8993302,-80.6923053,,21868
121869,1285,ODONTOCITY,-12.064474,-77.0484827,,21869
121870,1302,CONSULTORIO DENTAL TORRES,0,0,,21870
121871,1848,MULTIMPEX,0,0,,21871
121872,1160,VALESALUD SAC,0,0,,21872
121873,1566,OPTIVER TECNOLOGIA MEDICA E.I.R.L.,0,0,,21873
121874,984,CLINICA INTERNACIONAL S A,0,0,,21874
121875,1320,IDENT CENTRO DENTAL SOCIEDAD ANONIMA CERRADA,0,0,,21875
121876,1315,"CONSULTORIO ODONTOLOGICO INTEGRAL ""DENTAL LIVE""",0,0,,21876
121877,1296,"CONSULTORIO ODONTOLOGICO ESPECIALIZADO ""ORTHOCENTER""",0,0,,21877
121878,1297,RALIDENT S.A.C.,0,0,,21878
121879,690,Dental Espinoza,0,0,,21879
121880,690,JAMIDENT,0,0,,21880
121881,695,PERFECT DENT,0,0,,21881
121882,1323,LAS AMERICAS,0,0,,21882
121883,1297,CLINICA DENTAL PREMIUM DENT E.I.R.L.,0,0,,21883
121884,1846,CENTRO DE VACUNACIÓN DEL NORTE SERVIHEALTH SAC,0,0,,21884
121885,1300,REHABILITACIÃ¿N INTEGRAL ESTÃ¿TICA E.I.R.L.,0,0,,21885
121886,692,DISEÑO DENTAL,0,0,,21886
121887,1036,ECONODENT,0,0,,21887
121888,1040,Centro Médico San Antonio,-12.08255914,-75.20541317,,21888
121889,1296,SERVICIOS MÉDICOS IGNACIO PIROVANO,0,0,,21889
121890,693,Odontowella,0,0,,21890
121891,1302,CONSULTORIO DENTAL,0,0,,21891
121892,690,CENTRO NATURISTA SILOE S.A.C.,0,0,,21892
121893,1412,CLÍNICA DENTAL BUCCARIS,0,0,,21893
121894,1821,Consultorio Dental Hosanna,0,0,,21894
121895,1296,SERVIMEDIC,-12.08961042,-77.03923679,,21895
121896,1310,CENTRO MEDICO UROZEN,-12.08696146,-76.99331201,,21896
121897,1290,CONSULTORIO DENTAL MOLART E.I.R.L. - DENTAL MOLART E.I.R.L.,0,0,,21897
121898,1315,E-MEDIC,0,0,,21898
121899,1818,LABORATORIO DE ANALISIS CLINICOS TACNA,-18.01416413,-70.25601586,,21899
121900,346,POLICLINICO SANTA ROSITA DE LIMA,-16.42099656,-71.50810034,,21900
121901,1160,JR FLORIAN,0,0,,21901
121902,1818,TEJADA CENTRO ODONTOLOGICO ESPECIALIZADO E.I.R.L.,0,0,,21902
121903,1323,SERVICIOS MEDICOS MULTIPLES Y ODONTOLOGICOS DEYSA S.A.C.,0,0,,21903
121904,1300,POLICLINICA DEL TRABAJADOR,0,0,,21904
121905,1297,ROYAL  DENT PLUS S.A.C.,0,0,,21905
121906,1316,CENTRO MEDICO MAPFRE – SEDE SAN MIGUEL,-12.0790475,-77.093801,,21906
121907,338,PLAN VITAL,-16.41814016,-71.55065931,,21907
121908,605,Centro Medico La Granja,-6.35102559,-79.12695948,,21908
121909,1321,HOLOMEDIC,-12.11973034,-77.00206568,,21909
121910,1296,MEDCORP SALUD OCUPACIONAL,-12.0819145,-77.0337717,,21910
121911,1281,consultorio medico la reina,0,0,,21911
121912,1297,Dr. Manuel Silva,0,0,,21912
121913,690,LABORATORIO DE ANATOMÍA PATOLÓGICA MIRAFLORES,0,0,,21913
121914,1818,Consultorio Odontologico Rosas,0,0,,21914
121915,1818,COGNITION,0,0,,21915
121916,1316,CENTRO ODONTOLOGICO AMERICANO - SAN MIGUEL EL CAMPILLO,-12.07983066,-77.0795752,,21916
121917,363,omniamedica sociedad anonima cerrada,-16.4181416,-71.55065931,,21917
121918,1297,ENDOMETABOLIC E.I.R.L,0,0,,21918
121919,691,CENTRO INTEGRAL DE MEDICINA  DEPORTIVA,-12.0608456,-77.1213526,,21919
121920,1313,WELLNESS & HEALTH CORPORATION S.A.C.,0,0,,21920
121921,1021,MEMACC SAC,-15.36941,-75.158501,,21921
121922,1566,UNIVERSIDAD ALAS PERUANAS S.A.,0,0,,21922
121923,697,DENTAL FERNANDEZ,0,0,,21923
121924,702,CHIQUILINA,0,0,,21924
121925,1322,VISION DENTAL,0,0,,21925
121926,1320,CONSULTORIO MEDICO PEDIATRICO,0,0,,21926
121927,1296,SERVICIOS ODONTOLOGICOS INTEGRALES DENT S.A.C.-SOIDENT S.A.C.,0,0,,21927
121928,1300,"CONSULTORIO DENTAL ""ASIRI""",0,0,,21928
121929,363,POLICLINICO RODRIGUEZ,-16.41922646,-71.51697845,,21929
121930,1741,CONSULTORIO ODONTOLOGICO MOYO DENT,-6.031467,-76.9692365,,21930
121931,1290,EVADENT,0,0,,21931
121932,1311,CONSULTORIO DE NEUMOLOGIA,0,0,,21932
121933,1297,CONSULTORIO ODONTOLOGICO INTEGRAL SONRISAS UNIDAS,0,0,,21933
121934,1302,DENTISS ODONTOLOGIA INTEGRAL S.A.C.,0,0,,21934
121935,1818,SAMU-TACNA,-18.00723621,-70.23522874,,21935
121936,1799,LABORATORIO CLINICO PRISMA E.I.R.L.,0,0,,21936
121937,1799,DENTMARKET E.I.R.L.,0,0,,21937
121938,1793,CONSULTORIO DENTAL ALTAMIRANO,0,0,,21938
121939,1775,CLINICA DIVINO NIÑO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,0,0,,21939
121940,1534,SO TU SALUD SAC,-17.6481329,-71.3171162,,21940
121941,1305,dental confort,0,0,,21941
121942,1311,TALLEDO CIRUJANOS CARDIOVASCULARES S.A..,0,0,,21942
121943,1534,LABORATORIO CLINICO MI SALUD LAB SAD Y SERVICIOS MULTIPLES Y CONEXOS S.A.C.,0,0,,21943
121944,1297,APARICIO ARELLANO ASOCIADOS SOCIEDAD ANONIMA CERRADA - APARE S.A.C.,0,0,,21944
121945,1534,POLICLINICO PIERO SAC,-17.64597327,-71.32452495,,21945
121946,1028,OTOYA & QUINTANILLA S.A.C.,0,0,,21946
121947,1311,CLINICA DE ESPECIALIDADES PERUANO AMERICANA S.A.C.,0,0,,21947
121948,1322,D Y D DENTAL,0,0,,21948
121949,1323,SANTA MARÍA,0,0,,21949
121950,1293,OPTICA DORADA,-12.07527949,-77.04720295,,21950
121951,1297,CONSULTORIO MEDICO - BELLAFORMA,0,0,,21951
121952,993,DEPARTAMENTO DE SEGURIDAD Y SALUD OCUPACIONAL S.A.C.,0,0,,21952
121953,1297,AGH SALUD S.A.C.,0,0,,21953
121954,1619,SERVICIOS ODONTOLOGICOS SATHYA E.I.R.L,-4.58052369,-81.27045457,,21954
121955,346,JM DENTAL IMPORT E.I.R.L.,0,0,,21955
121956,335,KILLKI SOCIEDAD DE TERAPEUTAS DE AREQUIPA S.R.L.,0,0,,21956
121957,336,POLICLÍNICO SOCIAL ALEMÁN ESPÍRITU SANTO JOSEF SCHMIDPETER,-16.3853535,-71.5209256,,21957
121958,356,"CONSULTORIO ODONTOLOGICO ""vidaDENT""",0,0,,21958
121959,356,Dental Socabaya,-16.4418538,-71.529367,,21959
121960,251,GALENU`S Medical Group Medicos Especialistas,0,0,,21960
121961,282,ANABI S.A.C.,0,0,,21961
121962,1320,INTEGRA ODONTOLOGÍA ESPECIALIZADA,0,0,,21962
121963,363,CENTRO DE SALUD MENTAL COMUNITARIO SIMON BOLIVAR,-16.44374056,-71.51570533,,21963
121964,909,RADIOLOGIA DENTOMAXILOFACIAL EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,0,0,,21964
121965,1300,PREVENSA OCUPACIONAL,-12.08814169,-77.06367574,,21965
121966,1296,SONRIE CLINICAS DENTALES SOCIEDAD ANONIMA CERRADA - SONRIE CLINICAS DENTALES S.A.,0,0,,21966
121967,1323,DRA MELISSA  HERRERA E.I.R.L.,0,0,,21967
121968,1310,REDUFACIL,0,0,,21968
121969,1292,TYV SALUD S.A.C.,0,0,,21969
121970,1296,SONRIE CLINICAS DENTALES SOCIEDAD ANONIMA CERRADA - SONRIE CLINICAS DENTALES S.A.,0,0,,21970
121971,1311,PEDIATRIA S.A.C.,0,0,,21971
121972,1311,NOAHLUMI SOCIEDAD ANONIMA CERRADA - NOAHLUMI S.A.C.,0,0,,21972
121973,1312,HEMODIAL CENTER S.A.C.,-11.9868871,-77.0083664,,21973
121974,1320,SALUD PARA LA MUJER,0,0,,21974
121975,1315,DENTOAMERICANA,0,0,,21975
121976,1320,"""MADRE CELINA""",0,0,,21976
121977,1315,CONSULTORIOS OFTALMOLOGICOS,-12.030919,-77.08453367,,21977
121978,1301,H & D CONSULTORIO ODONTOLOGICO S.A.C.,0,0,,21978
121979,1322,Muelitas,0,0,,21979
121980,1302,OFTALMOCLINIC SRL,0,0,,21980
121981,1284,ACTIKIDS,0,0,,21981
121982,1313,DENTAL ODONTOVIDA,0,0,,21982
121983,1243,POLICLINICO VIRGEN DE ALTA GRACIA,-6.7871531,-79.8506584,,21983
121984,1321,MEDICINA EMPRESARIAL DE PREVENCIÓN EN SALUD OCUPACIONAL SAC,-12.1117273,-76.9968294,,21984
121985,335,MEDLAB S.A.C.,0,0,,21985
121986,1311,IHEALTH S.A.C.,0,0,,21986
121987,1305,ASOCIACION RED INNOVA,0,0,,21987
121988,1313,CONSULTORIO MEDICO SEÑOR DE LOS MILAGROS,0,0,,21988
121989,1313,CONSULTORIO ODONTOLOGÍCO ARIAS,0,0,,21989
121990,1305,CONSULTORIO MEDICO OFTALMOLOGICO,0,0,,21990
121991,1313,ODONTO STETI-K,0,0,,21991
121992,1297,Consultorio de Endocrinología Pediatrica,0,0,,21992
121993,1301,Consultorio Oftalmologico y Optica Z&Q,0,0,,21993
121994,1313,CRECER PSICOLOGIA INTEGRAL,0,0,,21994
121995,1305,dental cayra dent,0,0,,21995
121996,1297,CONSULTORIOS MEDICOS QUIMDER,0,0,,21996
121997,1315,ENDOCLÍNICAS,0,0,,21997
121998,1310,REJUVENECIMIENTO CORPORAL Y MEDICINA ESTETICA SOCIEDAD COMERCIAL DE RESPONSABILID,0,0,,21998
121999,1297,SERVICIOS NEURODIAGNOSTICOS,0,0,,21999
122000,1313,CONSULTORIO MEDICO VIRGEN DE CHAPI,0,0,,22000
122001,1302,MAGIC SMILE S.A.C.,0,0,,22001
122002,1300,DENTALIN,0,0,,22002
122003,1290,RED MEDICA FINANCIERA CARMAY S.A.C.- REMFICAR S.A.C.,0,0,,22003
122004,1301,CENTRAL SONRISAS,0,0,,22004
122005,1799,CENTRO OPTICO CHRISTIAN CLAUDIO E.I.R.L.,0,0,,22005
122006,1315,ORTODENTAL,-12.0201875,-77.0760557,,22006
122007,1285,centro de psicología familiar,0,0,,22007
122008,1315,CONSULTORIO ODONTOLÓGICO NOVO MEDIC,-12.01297799,-77.08008683,,22008
122009,1285,DENTAL SOCIAL,0,0,,22009
122010,1290,CENTRO MEDICO INMACULADA DEL SUR,0,0,,22010
122011,1297,INVERSIONES ODONTY S.A.C.,0,0,,22011
122012,1296,POLICLINICO SAN EUGENIO,-12.08631758,-77.02620126,,22012
122013,1311,TODOORTODONCIA,-12.093724,-77.0320186,,22013
122014,1285,Centro Integral Mujer,0,0,,22014
122015,1311,INNOVALAB DENTAL SOCIEDAD ANONIMA CERRADA,0,0,,22015
122016,1291,POLICLINICO PRIMAVERA,-12.0619234,-76.9961383,,22016
122017,1297,CONSULTORIO DENTAL LAUDENT,0,0,,22017
122018,1300,GRUPO QUIRON,0,0,,22018
122019,1300,DIAMONDENT,0,0,,22019
122020,1297,Consultorio dental LISTRA,0,0,,22020
122021,1320,IDENTICAL PRODUCTOS Y SERVICIOS ODONTOLOGICOS S.A.C.,0,0,,22021
122022,1322,SERVICIOS MEDICOS  MIRAMAR-V,0,0,,22022
122023,1566,PRETEL MEDIC,0,0,,22023
122024,1566,MEDGASTRO E.I.R.L.,-5.1782884,-80.6548882,,22024
122025,1305,SERVICIOS MEDICOS JUAN PABLO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-SERME,0,0,,22025
122026,1281,"Instituto de Medicina Tropical ""Daniel Alcides Carrión"", Facultad de Medicina Hum",-12.05420397,-77.08678163,,22026
122027,1288,CENTRO UNIVERSITARIO DE SALUD,-12.1848841,-77.0074502,,22027
122028,1299,VILLA SALUD LURIN,-12.27789637,-76.8694408,,22028
122029,1296,BIOMAG,0,0,,22029
122030,1305,R-M DENT,0,0,,22030
122031,1295,consultorio dental paliza,0,0,,22031
122032,1308,INVERSIONES PETZOLDT NUÃ¿EZ E.I.R.L.,0,0,,22032
122033,1293,Consultorio Odontológico Smiles by Designer,0,0,,22033
122034,1293,Consultorio Odontológico Smiles by Designer,0,0,,22034
122035,1323,ADVANCE SALUD S.A.C.,0,0,,22035
122036,697,SALAS OLIVERA,0,0,,22036
122037,697,CIMA SO CUSCO,-13.52290395,-71.97535378,,22037
122038,762,UNIDAD MEDICA MALVINAS,-11.838821,-72.949418,,22038
122039,700,PACHAKAMAQ,0,0,,22039
122040,704,Qori Dent,0,0,,22040
122041,1297,SOLIDARIO,0,0,,22041
122042,1286,CONSULTORIO MEDICO RUDY GONZAGA,0,0,,22042
122043,702,MIR SALUD E.I.R.L.,0,0,,22043
122044,697,TERAPIAS MEDIFRAN,-13.53195,-71.9674626,,22044
122045,1302,FACTOR B,0,0,,22045
122046,1301,REHMED HOME EIRL,0,0,,22046
122047,1285,DENTO SOCIAL METROPOLITANA E.I.R.L.,0,0,,22047
122048,1310,MEDI-DENTAL JULIO C. TELLO,0,0,,22048
122049,1288,CONSULTORIO DE MEDICINA ALTERNATIVA Y COMPLEMENTARIA MISION PERU-CUBA,0,0,,22049
122050,1300,"CONSULTORIO DE SERVICIOS MÉDICOS ""QUALITY FRAMAX""",0,0,,22050
122051,691,NUTRIMEDIC,0,0,,22051
122052,1301,CONSULTORIO MEDICO EXTERNO DE LA CLÍNICA ESPECIALIZADA EN CIRUGÍA PLÁSTICA SAN AG,0,0,,22052
122053,1311,SANTA MARIA IGLESIAS CARLOS FRANCISCO,0,0,,22053
122054,1296,KALOS DENT,0,0,,22054
122055,1402,SERVICIOS MULTIPLES COPIVON E.I.R.L.,0,0,,22055
122056,1292,SINERGIA MÉDICA,-11.9914775,-77.0637102,,22056
122057,1296,DIAMOND SMILE S.A.C.,0,0,,22057
122058,1316,SOCIAL MEDICAL S.A.C.,0,0,,22058
122059,1320,Doctoras Guerrero Dental Care,0,0,,22059
122060,1322,CONSULTORIO PSICOLOGICO,0,0,,22060
122061,1284,HERBERT CAMPEAN ODONTOLOGIA,0,0,,22061
122062,691,INSTITUTO DE MEDICINA E INTERVENCIONISMO E.I.R.L,0,0,,22062
122063,1316,LABORATORIO CLINICO ROE,0,0,,22063
122064,1297,ORAL DENT ESPECIALIDADES ODONTOLOGICAS E.I.R.L.,0,0,,22064
122065,1297,INTEGRA SALUD OCUPACIONAL,-12.007004,-77.0582257,,22065
122066,1313,ECO-MUJER,0,0,,22066
122067,1302,Consultorio Dental Echevarria,0,0,,22067
122068,1296,"CONSULTORIO MÉDICO "" MALLAUPOMA""",-12.0838876,-77.0358194,,22068
122069,1320,OVEDENT,0,0,,22069
122070,260,CLINICA PEDIATRICA MONTESUR S.A.C.,0,0,,22070
122071,1312,LABORATORIOS CLINICOS MULTIPLES S.A.C.,0,0,,22071
122072,1312,GRUPO GC PERU S.A.C.,0,0,,22072
122073,1460,CEINSAA LAB,-3.73146792,-73.24352041,,22073
122074,1400,VILLA JARDÍN CUCUYA,0,0,,22074
122075,1301,OFTALMO VITAL S.A.C.,0,0,,22075
122076,1313,CORAZON DE JESUS,0,0,,22076
122077,1315,AM-MEDIC S.A.C.,0,0,,22077
122078,1285,CONSULTORIO ODONTOLOGICO PERUANO,0,0,,22078
122079,1517,VIC CLINICA DENTAL,0,0,,22079
122080,1566,"""CENTRO DE ESPECIALIDADES MEDICAS PIURA S.A.C.""",-5.1782884,-80.6548882,,22080
122081,1302,HECTOR VICUÑA,0,0,,22081
122082,1281,LA MERCED,0,0,,22082
122083,1322,DENTAL ALE-DENT S.A.C.,0,0,,22083
122084,1322,ODONTOESTETIC ARANEDA,0,0,,22084
122085,1300,ODENTPRO,0,0,,22085
122086,1290,MULTIDENT,0,0,,22086
122087,1305,OFTALMOLOGIA - PEDIATRIA   LANDA,0,0,,22087
122088,346,SEI SALUD EIRL,0,0,,22088
122089,1534,BIENESTAR CENTRO DE SALUD E.I.R.L.,0,0,,22089
122090,1846,POLICLINICO VIRGEN DE ALTAGRACIA,0,0,,22090
122091,695,Mundo Dental,0,0,,22091
122092,1322,CONSULTORIO MEDICO DR. CASTILLO,0,0,,22092
122093,1295,GLOMACH MEDIC,0,0,,22093
122094,1300,Multident,0,0,,22094
122095,1308,midentist,0,0,,22095
122096,1300,REGENERIS S.A.C.,0,0,,22096
122097,1311,AMERICARDIO S.A.C.,0,0,,22097
122098,1313,CONSULTORIO MEDICO,0,0,,22098
122099,1297,CONSULTORIO DENTAL CREANDO SONRISAS,0,0,,22099
122100,1313,PUESTO DE SALUD DESIDERIO MOSCOSO CASTILLO,0,0,,22100
122101,1293,VARICENTRO,0,0,,22101
122102,1315,DENTAL DRA OBREGON,0,0,,22102
122103,1296,Multilab,0,0,,22103
122104,1859,centro de medicina ocupacional pucallpa sac,-8.3833115,-74.5324882,,22104
122105,338,OMNIA MEDICA SAC,0,0,,22105
122106,1315,JCS ESTETICA Y SALUD DENTAL,0,0,,22106
122107,1296,VIFITNE,0,0,,22107
122108,1296,Centro Despertar E.I.R.L,0,0,,22108
122109,1305,FRESH DENT,0,0,,22109
122110,1290,ODONTOLOGIA INTREGRAL SONRISA LATINA,0,0,,22110
122111,1290,CONSULTORIO DENTAL SALAZAR,0,0,,22111
122112,1281,DENTAL CITY,0,0,,22112
122113,1297,consultorio medico especializado,0,0,,22113
122114,1846,CENTRO DE HEMODIALISIS SALUD RENAL S.R.L,-3.55432637,-80.4305861,,22114
122115,1296,MEDCORP INMUNIZACIONES,-12.079985,-77.03407,,22115
122116,1323,UNITED LABORATORIES PERU,-12.1774727,-76.940273,,22116
122117,1302,MED@HOME,0,0,,22117
122118,1846,CENTRO RENAL HABICH SAC,0,0,,22118
122119,1305,LABORATORIO MEDICO LABSSALUD,0,0,,22119
122120,1314,T-MEDIKA,0,0,,22120
122121,360,SERVICIOS MÉDICOS INTEGRADOS SAC (SERMEDI),0,0,,22121
122122,1342,CENTRO MEDICO GALENOS E.I.R.L,-13.0757161,-76.3792679,,22122
122123,1402,PODOLOGÍA HUACHO,-11.1081483,-77.6066683,,22123
122124,1741,QI  SALUD MOYOBAMBA,0,0,,22124
122125,1799,Laboratorio de Análisis clinicos Corazon de Jesus,0,0,,22125
122126,1799,OPTICA GLASS,0,0,,22126
122127,1293,NEWLIFE PERU,0,0,,22127
122128,1315,SALUD TOTAL,0,0,,22128
122129,1308,KHARIDENT,0,0,,22129
122130,1295,PROYECTA MEDICAL GROUP SOCIEDAD ANONIMA CERRADA,0,0,,22130
122131,691,DENTAL G & M,0,0,,22131
122132,1312,CONSULTORIO DENTAL DIAZDENT GOMEZ,-11.98690226,-77.02074291,,22132
122133,1316,PANORAL SAC,0,0,,22133
122134,336,design dent,0,0,,22134
122135,1317,KALIDENT.F.A.,0,0,,22135
122136,1294,ODONTOLOGIA INTEGRAL TSM,-12.0628695,-76.9473749,,22136
122137,1298,CENTRO ODONTOLOGICO VIDA BUCAL S.A.C.,0,0,,22137
122138,1317,CONSULTORIO MEDICO MENA ENCISO,0,0,,22138
122139,1317,DENTANI,-12.0498743,-76.9722271,,22139
122140,1312,ODONTOLOGICO CACERES MONZON E.I.R.L.,0,0,,22140
122141,1317,PLUSDENT,0,0,,22141
122142,1301,odontological services,0,0,,22142
122143,1285,Multilab,-12.0586098,-77.0419386,,22143
122144,1281,SERVICIOS MEDICOS  INMACULADA CONCEPCION-V   SOCIEDAD ANONIMA CERRADA,0,0,,22144
122145,1296,CENTRO MEDICO EL CORREGIDOR - V S.A.C.,0,0,,22145
122146,1313,CENTRO  ODONTOLOGICO ESPECIALIZADO NUEVA SONRISA,0,0,,22146
122147,697,OFTALMOLOGOS ASOCIADOS,0,0,,22147
122148,1549,CENTRO MEDICO DEL TRANSPORTISTA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,-10.6376749,-76.1899661,,22148
122149,1859,Casa de Salud Buen Samaritano,0,0,,22149
122150,1549,CENTRO MEDICO ORION POLICLINICO,-10.66750897,-76.25418355,,22150
122151,1719,LABORATORIO SAN PABLO,0,0,,22151
122152,636,SERVICIOS MEDICOS JAEN EIRL,-5.69930333,-78.80649167,,22152
122153,695,CONSULTORIO DENTAL HORIZONTE,0,0,,22153
122154,1160,CENTRO MEDICO TRUJILLO SAC,0,0,,22154
122155,1160,NATIVIDAD,-8.116499,-79.0234528,,22155
122156,1160,WORKER'S HEALTH CENTER S.A.C.,0,0,,22156
122157,1549,CENTRO MEDICO ESPECIALIZADO ARMAS,-10.6376749,-76.1899661,,22157
122158,66,"SERVICIOS DE SALUD ""SAGRADO CORAZÓN DE JESÚS""",0,0,,22158
122159,22,CONSULTORIO DE ENFERMERÍA DIAZ EIRL.,0,0,,22159
122160,1311,SPECIAL HOME CARE S.A.C.,0,0,,22160
122161,1281,Juan Chunga Chunga,0,0,,22161
122162,1293,CLINICA UNIDERMA PERU,-12.0756967,-77.0438757,,22162
122163,1285,SALUD MEDICA VIAL,0,0,,22163
122164,1284,Hegoak - Atención Psicológica,0,0,,22164
122165,1297,sonrisa y salud,0,0,,22165
122166,1301,CONSULTORIO ODONTOLÓGICO RIVERO,0,0,,22166
122167,1302,DR SONRISA,0,0,,22167
122168,1301,FAMILY DENTAL CARE,0,0,,22168
122169,1296,CENTRO MEDICO EPSIMEDIC,-12.0899054,-77.0386737,,22169
122170,1316,G & G CONSULTORIOS E.I.R.L.,0,0,,22170
122171,1311,Salvodent,0,0,,22171
122172,1310,DERMA LINE S.A.C.,0,0,,22172
122173,1285,J Q MEDICAL S.R.L.,0,0,,22173
122174,1316,POLICLINICO MUNICIPAL DE SAN MIGUEL,0,0,,22174
122175,1315,LOOKING DENT,0,0,,22175
122176,1293,CJ CENTRO MEDICO S.A.C.,0,0,,22176
